"","GEOID","total_population","white_population","non_white_percent"
"681","360050078002",2969,299,89.9292691141799
"682","360050079001",1534,134,91.264667535854
"683","360050079004",1608,106,93.407960199005
"684","360050083001",1077,71,93.4076137418756
"685","360050083004",1255,96,92.3505976095618
"686","360050084001",845,59,93.0177514792899
"687","360050090000",0,0,NA
"688","360050090003",734,60,91.8256130790191
"689","360050092001",1385,134,90.3249097472924
"690","360470610032",1447,488,66.2750518313753
"691","360470610043",1158,808,30.2245250431779
"692","360470612001",1063,972,8.56067732831609
"693","360470620001",922,842,8.67678958785249
"694","360470622002",1485,973,34.4781144781145
"695","360470628001",1328,1138,14.3072289156627
"696","360470628004",1545,1164,24.6601941747573
"697","360470632002",669,465,30.4932735426009
"698","360470638002",942,655,30.4670912951168
"699","360470642001",1506,1002,33.4661354581673
"700","360470644002",61,36,40.9836065573771
"701","360470646002",1249,914,26.8214571657326
"702","360470650001",455,156,65.7142857142857
"703","360470654001",809,637,21.2608158220025
"704","360470676002",730,65,91.0958904109589
"705","360470680001",862,94,89.0951276102088
"706","360470682002",1269,231,81.7966903073286
"707","360470688001",869,196,77.4453394706559
"708","360470690002",1044,194,81.4176245210728
"709","360470692002",903,94,89.5902547065338
"710","360470696021",1023,744,27.2727272727273
"711","360470698001",667,514,22.9385307346327
"712","360470700002",974,835,14.2710472279261
"713","360470702013",1038,942,9.2485549132948
"714","360470702020",0,0,NA
"715","360470702031",0,0,NA
"716","360470706020",0,0,NA
"717","360470722001",1679,31,98.1536628945801
"718","360470724002",872,26,97.0183486238532
"719","360470728001",2567,101,96.0654460459681
"720","360470730002",854,43,94.9648711943794
"721","360470744002",1152,980,14.9305555555556
"722","360470748001",996,891,10.5421686746988
"723","360470750002",1438,914,36.4394993045897
"724","360470754001",717,682,4.88145048814505
"725","360470756002",917,789,13.958560523446
"726","360470760001",639,595,6.88575899843505
"727","360470610022",2036,1935,4.96070726915521
"728","360470762001",1086,560,48.4346224677716
"729","360470764001",1393,306,78.0330222541278
"730","360470766001",1990,260,86.9346733668342
"731","360470768003",1750,1109,36.6285714285714
"732","360610007001",470,261,44.468085106383
"733","360610007004",2299,1598,30.4915180513267
"734","360610007007",1121,695,38.0017841213202
"735","360610008000",0,0,NA
"736","360610008003",1667,143,91.4217156568686
"737","360610008006",1638,225,86.2637362637363
"738","360610009002",0,0,NA
"739","360610010020",0,0,NA
"740","360610010023",14,2,85.7142857142857
"741","360610010025",2600,347,86.6538461538462
"742","360610012003",1070,699,34.6728971962617
"743","360610013003",1081,652,39.6854764107308
"744","360610014011",1852,1103,40.4427645788337
"745","360610014022",1673,431,74.2378959952182
"746","360610016005",1440,437,69.6527777777778
"747","360610018003",1684,869,48.396674584323
"748","360610018006",1166,218,81.303602058319
"749","360610020001",2323,292,87.4300473525613
"750","360610020003",829,105,87.3341375150784
"751","360610021003",1959,1394,28.8412455334354
"752","360610022012",1313,691,47.3724295506474
"753","360610022021",2488,1406,43.4887459807074
"754","360610024002",35,5,85.7142857142857
"755","360610025001",781,64,91.8053777208707
"756","360610025004",2169,206,90.5025357307515
"757","360610026021",2177,1017,53.2843362425356
"758","360610027001",1370,245,82.1167883211679
"759","360610028003",1862,848,54.4575725026853
"760","360610029012",22,3,86.3636363636364
"761","360610032002",760,559,26.4473684210526
"762","360610032005",680,433,36.3235294117647
"763","360610033001",965,745,22.7979274611399
"764","360610033004",1572,1199,23.7277353689567
"765","360610034002",1576,1016,35.5329949238579
"766","360610036011",871,251,71.1825487944891
"767","360610036021",1335,1025,23.2209737827715
"768","360610037001",1148,868,24.390243902439
"769","360610038001",1625,1148,29.3538461538462
"770","360610038004",1260,845,32.9365079365079
"771","360610038007",1586,1195,24.6532156368222
"772","360610039002",1575,1177,25.2698412698413
"773","360050092003",1955,250,87.2122762148338
"774","360050093011",1108,79,92.870036101083
"775","360050093014",1128,91,91.9326241134752
"776","360050093020",0,0,NA
"777","360050096001",2077,332,84.0154068367838
"778","360050098002",1041,151,85.4947166186359
"779","360050098005",1592,120,92.462311557789
"780","360050115021",1935,205,89.405684754522
"781","360050115023",994,83,91.6498993963783
"782","360050117020",0,0,NA
"783","360050118001",2640,1889,28.4469696969697
"784","360050119001",2099,172,91.8056217246308
"785","360050119004",853,104,87.8077373974209
"786","360050130001",1198,429,64.1903171953255
"787","360050131003",1704,70,95.8920187793427
"788","360050132001",1145,207,81.9213973799127
"789","360050132004",1447,411,71.596406357982
"790","360050133002",1678,95,94.3384982121573
"791","360050135001",781,22,97.1830985915493
"792","360050138000",0,0,NA
"793","360050138002",1198,424,64.6076794657763
"794","360050141003",2915,211,92.7615780445969
"795","360050144002",886,105,88.1489841986456
"796","360050144005",2026,241,88.1046396841066
"797","360050145002",1694,88,94.8051948051948
"798","360050147011",2301,100,95.6540634506736
"799","360050147021",943,68,92.7889713679746
"800","360050147024",1631,71,95.6468424279583
"801","360050149003",1649,112,93.2080048514251
"802","360050151002",1689,71,95.7963291888692
"803","360050159001",1970,164,91.6751269035533
"804","360050160001",1586,862,45.6494325346784
"805","360050160004",656,367,44.0548780487805
"806","360050161003",1116,107,90.4121863799283
"807","360050162002",901,362,59.8224195338513
"808","360050165001",1097,79,92.7985414767548
"809","360050166002",940,251,73.2978723404255
"810","360050169001",1586,95,94.0100882723834
"811","360050173002",971,75,92.2760041194645
"812","360050175001",1440,71,95.0694444444444
"813","360050175004",1637,123,92.4862553451435
"814","360050177011",1734,152,91.2341407151096
"815","360470772001",1482,272,81.6464237516869
"816","360470774001",1046,100,90.4397705544933
"817","360470776002",1511,114,92.4553275976175
"818","360470780002",1167,27,97.6863753213368
"819","360470784001",1129,68,93.9769707705935
"820","360470786012",1190,79,93.3613445378151
"821","360470796012",2128,544,74.4360902255639
"822","360470798011",1698,497,70.7302709069494
"823","360470798022",2006,573,71.4356929212363
"824","360470800002",1102,453,58.8929219600726
"825","360470802002",1303,218,83.2693783576362
"826","360470804002",1053,189,82.051282051282
"827","360470806002",1738,663,61.8527042577675
"828","360470810001",1499,427,71.5143428952635
"829","360470814002",1584,127,91.9823232323232
"830","360470818001",2648,285,89.2371601208459
"831","360470820001",1904,220,88.4453781512605
"832","360470822001",1218,292,76.0262725779967
"833","360470822004",1851,195,89.4651539708266
"834","360470824003",1373,119,91.332847778587
"835","360470826001",1309,98,92.5133689839572
"836","360470826004",1213,53,95.6306677658697
"837","360470828003",1659,61,96.3230861965039
"838","360470846002",904,7,99.2256637168142
"839","360470850001",1509,29,98.078197481776
"840","360470854001",866,53,93.8799076212471
"841","360470856002",1109,73,93.4174932371506
"842","360470858002",1316,36,97.2644376899696
"843","360470860003",1327,9,99.3217784476262
"844","360470862003",1318,4,99.6965098634294
"845","360470866001",1234,97,92.1393841166937
"846","360470868001",1015,15,98.5221674876847
"847","360470870001",1060,39,96.3207547169811
"848","360470870003",1162,43,96.2994836488812
"849","360470872003",1432,51,96.4385474860335
"850","360470876001",1191,399,66.4987405541562
"851","360470878002",231,27,88.3116883116883
"852","360470880012",566,22,96.113074204947
"853","360470882002",1538,42,97.2691807542263
"854","360470892001",639,33,94.8356807511737
"855","360470892004",825,27,96.7272727272727
"856","360470894003",974,26,97.3305954825462
"857","360610040011",914,670,26.6958424507659
"858","360610040021",1024,758,25.9765625
"859","360610040024",1382,870,37.0477568740955
"860","360610041003",1390,370,73.3812949640288
"861","360610044007",2287,1642,28.2028858766944
"862","360610045001",1093,699,36.0475754803294
"863","360610048001",1264,943,25.3955696202532
"864","360610048003",723,556,23.0982019363762
"865","360610048006",1197,905,24.3943191311612
"866","360610049002",1445,1159,19.7923875432526
"867","360610050002",1201,807,32.8059950041632
"868","360610050005",1236,1023,17.2330097087379
"869","360610054001",1942,1448,25.437693099897
"870","360610055011",1682,1079,35.8501783590963
"871","360610055021",608,486,20.0657894736842
"872","360610056002",1174,841,28.3645655877342
"873","360610057002",2080,1658,20.2884615384615
"874","360610058003",1695,1258,25.7817109144543
"875","360610059003",2114,1349,36.1873226111637
"876","360610059005",1043,889,14.7651006711409
"877","360610063005",842,713,15.3206650831354
"878","360610064003",897,719,19.8439241917503
"879","360610064006",1158,616,46.8048359240069
"880","360610065003",1188,946,20.3703703703704
"881","360610066001",1330,949,28.6466165413534
"882","360610066004",1238,850,31.3408723747981
"883","360610066007",1602,495,69.1011235955056
"884","360610067001",1579,1286,18.5560481317289
"885","360610067004",1393,1138,18.3058147882268
"886","360610068003",1486,1170,21.2651413189771
"887","360610068006",1455,1124,22.7491408934708
"888","360610069002",1379,1082,21.5373459028281
"889","360610069004",0,0,NA
"890","360610070013",1053,647,38.5565052231719
"891","360610070022",986,706,28.3975659229209
"892","360610071001",961,615,36.0041623309053
"893","360610073006",1176,937,20.3231292517007
"894","360610074003",1341,834,37.8076062639821
"895","360610075000",0,0,NA
"896","360610075003",742,622,16.1725067385445
"897","360610077001",1265,1034,18.2608695652174
"898","360810001012",1711,908,46.9316189362946
"899","360810001031",33,9,72.7272727272727
"900","360810002002",1869,284,84.804708400214
"901","360810004003",1304,118,90.9509202453988
"902","360810006003",1816,208,88.5462555066079
"903","360810007021",1598,683,57.2590738423029
"904","360810008001",1742,258,85.1894374282434
"905","360810010002",1841,286,84.4649646931016
"906","360810012002",1182,235,80.1184433164129
"907","360810014002",1590,309,80.5660377358491
"908","360810016002",1685,212,87.4183976261128
"909","360810019011",1434,674,52.9986052998605
"910","360810020001",1871,294,84.2864778193479
"911","360810031001",810,295,63.5802469135803
"912","360810032001",1791,250,86.0413176996092
"913","360810033022",1098,291,73.4972677595628
"914","360810036001",2004,274,86.3273453093812
"915","360810038001",969,139,85.6553147574819
"916","360810040011",1244,312,74.91961414791
"917","360810042001",1684,194,88.479809976247
"918","360810043001",2156,252,88.3116883116883
"919","360810044012",1785,214,88.0112044817927
"920","360810045003",1326,861,35.0678733031674
"921","360810047002",2462,297,87.9366368805849
"922","360810051002",973,360,63.0010277492292
"923","360810053001",1393,816,41.4213926776741
"924","360810053004",1635,766,53.1498470948012
"925","360810054003",1747,365,79.107040641099
"926","360810057001",1981,1031,47.9555779909137
"927","360810062021",240,22,90.8333333333333
"928","360810062024",955,453,52.565445026178
"929","360810062027",1811,734,59.4699061292104
"930","360810063003",1590,983,38.1761006289308
"931","360810065012",1432,837,41.5502793296089
"932","360810065022",747,409,45.2476572958501
"933","360810069002",2159,877,59.3793422880963
"934","360810071002",982,505,48.5743380855397
"935","360810071004",1346,814,39.5245170876672
"936","360810073003",1577,951,39.6956246036779
"937","360810075003",896,553,38.28125
"938","360050177021",879,41,95.3356086461888
"939","360050177024",1229,59,95.1993490642799
"940","360050179013",1897,110,94.2013705851344
"941","360050179023",965,52,94.6113989637306
"942","360050181012",861,48,94.4250871080139
"943","360050184004",1079,507,53.0120481927711
"944","360050185022",2504,183,92.6916932907348
"945","360050189001",1842,113,93.8653637350706
"946","360050189004",1961,96,95.1045385007649
"947","360050193002",1661,130,92.1733895243829
"948","360050194001",2022,452,77.6458951533135
"949","360050195003",1844,114,93.8177874186551
"950","360050197002",1606,106,93.3997509339975
"951","360050197005",1058,61,94.234404536862
"952","360050199003",649,68,89.5223420647149
"953","360050199006",1136,90,92.0774647887324
"954","360050200003",17,5,70.5882352941177
"955","360050201001",1517,108,92.8806855636124
"956","360050202001",1194,206,82.7470686767169
"957","360050204002",850,111,86.9411764705882
"958","360050205012",1378,88,93.6139332365747
"959","360050205015",2514,136,94.5902943516309
"960","360050210017",2574,179,93.045843045843
"961","360050210023",723,25,96.5421853388658
"962","360050210026",892,56,93.7219730941704
"963","360050210028",997,69,93.0792377131394
"964","360050211003",1437,95,93.3890048712596
"965","360050212002",1362,65,95.2276064610866
"966","360050212005",599,36,93.9899833055092
"967","360050213021",2211,98,95.5676164631388
"968","360050213024",1862,73,96.0794844253491
"969","360050215013",1326,61,95.3996983408748
"970","360050215023",1503,61,95.9414504324684
"971","360050216011",1707,246,85.5887521968366
"972","360050216014",788,82,89.5939086294416
"973","360050216023",778,33,95.7583547557841
"974","360050216026",1008,57,94.3452380952381
"975","360050217002",1379,59,95.7215373459028
"976","360050222002",833,68,91.8367346938776
"977","360050223001",920,47,94.8913043478261
"978","360050223004",1458,99,93.2098765432099
"979","360050224031",1164,193,83.4192439862543
"980","360470896002",1839,52,97.1723762914628
"981","360470898001",967,31,96.794208893485
"982","360470900002",558,17,96.9534050179211
"983","360470900005",1051,10,99.0485252140818
"984","360470902001",1084,21,98.0627306273063
"985","360470902004",849,16,98.1154299175501
"986","360470906002",2068,107,94.825918762089
"987","360470908002",1116,47,95.7885304659498
"988","360470910002",1421,47,96.6924700914849
"989","360470910004",1091,76,93.0339138405133
"990","360470912003",2870,87,96.9686411149826
